
===== BASELINE RUN: constant w =  0.10 =====
R= 7.00  iter=  15000  dpmx= 8.71005E-05  domx= 6.24678E-07
R= 7.00  iter=  20000  dpmx= 6.87616E-05  domx= 4.87400E-07
R= 7.00  iter=  25000  dpmx= 4.87812E-05  domx= 4.11811E-07
R= 7.00  iter=  30000  dpmx= 3.53243E-05  domx= 3.65838E-07
R= 7.00  iter=  35000  dpmx= 3.32435E-05  domx= 3.35223E-07
R= 7.00  iter=  40000  dpmx= 3.07653E-05  domx= 3.12950E-07
R= 7.00  iter=  45000  dpmx= 2.82012E-05  domx= 2.95379E-07
R= 7.00  iter=  50000  dpmx= 2.57552E-05  domx= 2.80575E-07
R= 7.00  iter=  55000  dpmx= 2.35569E-05  domx= 2.67493E-07
R= 7.00  iter=  60000  dpmx= 2.16985E-05  domx= 2.55575E-07
R= 7.00  iter=  65000  dpmx= 2.01556E-05  domx= 2.44518E-07
R= 7.00  iter=  70000  dpmx= 1.88553E-05  domx= 2.34155E-07
R= 7.00  iter=  75000  dpmx= 1.77429E-05  domx= 2.24393E-07
R= 7.00  iter=  80000  dpmx= 1.67770E-05  domx= 2.15170E-07
R= 7.00  iter=  85000  dpmx= 1.59262E-05  domx= 2.06444E-07
R= 7.00  iter=  90000  dpmx= 1.51678E-05  domx= 1.98182E-07
R= 7.00  iter=  95000  dpmx= 1.44842E-05  domx= 1.90350E-07
R= 7.00  iter= 100000  dpmx= 1.38618E-05  domx= 1.82921E-07
R= 7.00  iter= 105000  dpmx= 1.32903E-05  domx= 1.75867E-07
R= 7.00  iter= 110000  dpmx= 1.27615E-05  domx= 1.69163E-07
R= 7.00  iter= 115000  dpmx= 1.22693E-05  domx= 1.62783E-07
R= 7.00  iter= 120000  dpmx= 1.18085E-05  domx= 1.56705E-07
R= 7.00  iter= 125000  dpmx= 1.13750E-05  domx= 1.50909E-07
R= 7.00  iter= 130000  dpmx= 1.09657E-05  domx= 1.45374E-07
R= 7.00  iter= 135000  dpmx= 1.05780E-05  domx= 1.40084E-07
R= 7.00  iter= 140000  dpmx= 1.02095E-05  domx= 1.35023E-07
R= 7.00  iter= 145000  dpmx= 9.85851E-06  domx= 1.30176E-07
R= 7.00  iter= 150000  dpmx= 9.52351E-06  domx= 1.25529E-07
R= 7.00  iter= 155000  dpmx= 9.20314E-06  domx= 1.21071E-07
R= 7.00  iter= 160000  dpmx= 8.89625E-06  domx= 1.16792E-07
R= 7.00  iter= 165000  dpmx= 8.60197E-06  domx= 1.12679E-07
R= 7.00  iter= 170000  dpmx= 8.31934E-06  domx= 1.08726E-07
R= 7.00  iter= 175000  dpmx= 8.04767E-06  domx= 1.04923E-07
R= 7.00  iter= 180000  dpmx= 7.78628E-06  domx= 1.01262E-07
R= 7.00  iter= 185000  dpmx= 7.53461E-06  domx= 9.77370E-08
R= 7.00  iter= 190000  dpmx= 7.29214E-06  domx= 9.43404E-08
R= 7.00  iter= 195000  dpmx= 7.05833E-06  domx= 9.10664E-08
R= 7.00  iter= 200000  dpmx= 6.83277E-06  domx= 8.79092E-08
Finished R=  7.00  final dpmx= 6.83277E-06  domx= 8.79092E-08
Wrote field for R=  7.00 to extra_field_R7_200K_step10.dat

